"payment_month","user_id","game_name","revenue_amount","revenue_type","language","has_older_device_model","age"
2022-08-01,"3iITAz/ADjFv3PDTgTjxSg==",game 3,97.08,expansion_revenue,ru,false,16
2022-09-01,"3KHhqZr7/1n2+bTP13WuXA==",game 3,48.27,expansion_revenue,uk,false,16
2022-12-01,"3v8rT35Ra6ui/zatnMoTIw==",game 3,43.62,expansion_revenue,uk,false,28
2022-06-01,"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,20.13,expansion_revenue,uk,true,21
2022-08-01,"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,17.16,expansion_revenue,uk,true,21
2022-09-01,"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,19.74,expansion_revenue,uk,true,21
2022-07-01,"3Xuq0acIoGEgw19qflIoog==",game 3,41.73,expansion_revenue,uk,false,25
2022-09-01,"3Xuq0acIoGEgw19qflIoog==",game 3,34.32,expansion_revenue,uk,false,25
2022-05-01,"4b7l8C489HEJirtoe7xtFg==",game 3,26.40,expansion_revenue,uk,true,20
2022-07-01,"4b7l8C489HEJirtoe7xtFg==",game 3,89.28,expansion_revenue,uk,true,20
2022-09-01,"4b7l8C489HEJirtoe7xtFg==",game 3,18.24,expansion_revenue,uk,true,20
2022-04-01,"4btLP2zvi8eBV0t08fdkKQ==",game 3,125.97,expansion_revenue,ru,false,20
2022-07-01,"4btLP2zvi8eBV0t08fdkKQ==",game 3,40.71,expansion_revenue,ru,false,20
2022-08-01,"4btLP2zvi8eBV0t08fdkKQ==",game 3,47.91,expansion_revenue,ru,false,20
2022-10-01,"4EiWC2ewiX2A7i9NuBAefQ==",game 3,57.39,expansion_revenue,uk,true,18
2022-08-01,"4pssft0TgDfiQexjbe25lw==",game 3,59.40,expansion_revenue,ru,false,26
2022-06-01,"6We7zBO7mVbNxGEl/xPKVg==",game 3,28.95,expansion_revenue,uk,false,19
2022-07-01,"6We7zBO7mVbNxGEl/xPKVg==",game 3,118.83,expansion_revenue,uk,false,19
2022-09-01,"6We7zBO7mVbNxGEl/xPKVg==",game 3,41.55,expansion_revenue,uk,false,19
2022-10-01,"6We7zBO7mVbNxGEl/xPKVg==",game 3,151.68,expansion_revenue,uk,false,19
2022-06-01,"72brUr/DKItStlTen5pHYg==",game 3,86.91,expansion_revenue,uk,false,24
2022-10-01,"72brUr/DKItStlTen5pHYg==",game 3,31.98,expansion_revenue,uk,false,24
2022-04-01,"75lEf3nSWLSf6GncqhR9gQ==",game 3,65.97,expansion_revenue,ru,false,22
2022-06-01,"75lEf3nSWLSf6GncqhR9gQ==",game 3,86.85,expansion_revenue,ru,false,22
2022-04-01,"787jk0VnxM8/sv/0TkvO6A==",game 3,53.49,expansion_revenue,uk,false,20
2022-06-01,"787jk0VnxM8/sv/0TkvO6A==",game 3,97.95,expansion_revenue,uk,false,20
2022-08-01,"787jk0VnxM8/sv/0TkvO6A==",game 3,76.29,expansion_revenue,uk,false,20
2022-10-01,"7BqUeLmbiug63XrWs2+ZQQ==",game 3,127.08,expansion_revenue,ru,false,15
2022-12-01,"7BqUeLmbiug63XrWs2+ZQQ==",game 3,27.12,expansion_revenue,ru,false,15
2022-12-01,"7EPlnA7OQ9MhMx+od6FA9g==",game 3,41.16,expansion_revenue,ru,false,23
2022-06-01,"7ew71UmoMb73L41PM/YL/w==",game 3,34.11,expansion_revenue,uk,false,17
2022-07-01,"7ew71UmoMb73L41PM/YL/w==",game 3,40.23,expansion_revenue,uk,false,17
2022-08-01,"7ew71UmoMb73L41PM/YL/w==",game 3,40.74,expansion_revenue,uk,false,17
2022-09-01,"7ew71UmoMb73L41PM/YL/w==",game 3,45.15,expansion_revenue,uk,false,17
2022-11-01,"7ew71UmoMb73L41PM/YL/w==",game 3,29.76,expansion_revenue,uk,false,17
2022-09-01,"7GCGwypiXsxGxetp6/KmnA==",game 3,63.30,expansion_revenue,uk,false,31
2022-04-01,"7GE5h/3N3lcro3K9T3aujw==",game 3,58.20,expansion_revenue,ru,false,32
2022-05-01,"7GE5h/3N3lcro3K9T3aujw==",game 3,118.95,expansion_revenue,ru,false,32
2022-06-01,"7GE5h/3N3lcro3K9T3aujw==",game 3,144.75,expansion_revenue,ru,false,32
2022-08-01,"7GE5h/3N3lcro3K9T3aujw==",game 3,104.70,expansion_revenue,ru,false,32
2022-11-01,"7RkS5ikrXwWByJobMXv2sA==",game 3,87.75,expansion_revenue,ru,false,21
2022-04-01,"7SeM1pmnTTTXfhI+x3ldng==",game 3,105.96,expansion_revenue,ru,false,22
2022-10-01,"7SeM1pmnTTTXfhI+x3ldng==",game 3,37.44,expansion_revenue,ru,false,22
2022-11-01,"7SeM1pmnTTTXfhI+x3ldng==",game 3,84.15,expansion_revenue,ru,false,22
2022-08-01,"7vnYIRqjBNlAyBbtPg02tQ==",game 3,82.08,expansion_revenue,uk,false,21
2022-10-01,"7vnYIRqjBNlAyBbtPg02tQ==",game 3,158.16,expansion_revenue,uk,false,21
2022-12-01,"7vnYIRqjBNlAyBbtPg02tQ==",game 3,47.31,expansion_revenue,uk,false,21
2022-08-01,"7zai/c69uF/NhB95HgKuYw==",game 3,75.15,expansion_revenue,uk,false,16
2022-11-01,"7zai/c69uF/NhB95HgKuYw==",game 3,41.04,expansion_revenue,uk,false,16
2022-08-01,"8ncYOMYXeKDelzX40EnuLA==",game 3,158.76,expansion_revenue,uk,false,19
2022-12-01,"8ncYOMYXeKDelzX40EnuLA==",game 3,117.96,expansion_revenue,uk,false,19
2022-11-01,"9I0ppB2UxsJPIO8BpHQfEw==",game 3,26.76,expansion_revenue,uk,false,26
2022-06-01,"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,88.08,expansion_revenue,ru,false,24
2022-07-01,"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,120.75,expansion_revenue,ru,false,24
2022-10-01,"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,17.37,expansion_revenue,ru,false,24
2022-11-01,"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,71.52,expansion_revenue,ru,false,24
2022-09-01,A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,19.56,expansion_revenue,uk,false,24
2022-10-01,A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,65.43,expansion_revenue,uk,false,24
2022-08-01,An7gG7hfETivAjfokQv3Ww==,game 3,90.99,expansion_revenue,uk,false,23
2022-11-01,An7gG7hfETivAjfokQv3Ww==,game 3,61.29,expansion_revenue,uk,false,23
2022-04-01,AN9at3LlvDamqXq8dvHD4w==,game 3,64.50,expansion_revenue,ru,false,24
2022-05-01,AN9at3LlvDamqXq8dvHD4w==,game 3,66.57,expansion_revenue,ru,false,24
2022-08-01,AN9at3LlvDamqXq8dvHD4w==,game 3,43.23,expansion_revenue,ru,false,24
2022-09-01,AN9at3LlvDamqXq8dvHD4w==,game 3,63.93,expansion_revenue,ru,false,24
2022-11-01,AN9at3LlvDamqXq8dvHD4w==,game 3,68.97,expansion_revenue,ru,false,24
2022-05-01,aQDvOXzsDAJWi3Y47ptRPg==,game 3,39.30,expansion_revenue,ru,false,20
2022-10-01,AuJNw7SH8b7lM4j46bNr8A==,game 3,25.77,expansion_revenue,en,false,28
2022-11-01,AuJNw7SH8b7lM4j46bNr8A==,game 3,122.97,expansion_revenue,en,false,28
2022-04-01,b3TBQFxyCxxypmPajF+jXw==,game 3,14.82,expansion_revenue,uk,true,15
2022-05-01,b3TBQFxyCxxypmPajF+jXw==,game 3,28.68,expansion_revenue,uk,true,15
2022-06-01,b3TBQFxyCxxypmPajF+jXw==,game 3,71.31,expansion_revenue,uk,true,15
2022-04-01,B4b6v6eUHvAVOeAQk6EEiw==,game 3,63.60,expansion_revenue,ru,false,23
2022-08-01,B4b6v6eUHvAVOeAQk6EEiw==,game 3,64.80,expansion_revenue,ru,false,23
2022-10-01,B4b6v6eUHvAVOeAQk6EEiw==,game 3,59.28,expansion_revenue,ru,false,23
2022-08-01,b6lW5fOrJiJUE7dwhEp9VQ==,game 3,73.38,expansion_revenue,ru,false,17
2022-10-01,b6lW5fOrJiJUE7dwhEp9VQ==,game 3,46.20,expansion_revenue,ru,false,17
2022-11-01,b6lW5fOrJiJUE7dwhEp9VQ==,game 3,102.18,expansion_revenue,ru,false,17
2022-11-01,BbnuW+2kIgxo7dxg5BBIeQ==,game 3,53.07,expansion_revenue,ru,false,17
2022-12-01,BbnuW+2kIgxo7dxg5BBIeQ==,game 3,121.41,expansion_revenue,ru,false,17
2022-09-01,bBOj8UKjraXzMIPrGBdCrQ==,game 3,29.07,expansion_revenue,uk,false,28
2022-11-01,bBOj8UKjraXzMIPrGBdCrQ==,game 3,15.69,expansion_revenue,uk,false,28
2022-12-01,bBOj8UKjraXzMIPrGBdCrQ==,game 3,39.48,expansion_revenue,uk,false,28
2022-06-01,Bcs3CbYx2EpbL9otxlEUmg==,game 3,31.38,expansion_revenue,uk,true,18
2022-07-01,Bcs3CbYx2EpbL9otxlEUmg==,game 3,106.59,expansion_revenue,uk,true,18
2022-09-01,Bcs3CbYx2EpbL9otxlEUmg==,game 3,76.02,expansion_revenue,uk,true,18
2022-10-01,Bcs3CbYx2EpbL9otxlEUmg==,game 3,96.84,expansion_revenue,uk,true,18
2022-06-01,BDvlXttM/hbupcLic+5ZWg==,game 3,46.53,expansion_revenue,uk,false,29
2022-09-01,BDvlXttM/hbupcLic+5ZWg==,game 3,41.55,expansion_revenue,uk,false,29
2022-11-01,BDvlXttM/hbupcLic+5ZWg==,game 3,58.98,expansion_revenue,uk,false,29
2022-10-01,BE42Fj9cBAbbch80IpA8Dw==,game 3,47.22,expansion_revenue,uk,false,30
2022-11-01,BE42Fj9cBAbbch80IpA8Dw==,game 3,53.52,expansion_revenue,uk,false,30
2022-10-01,BLnx9pj0y+SVkckLR/01qw==,game 3,85.20,expansion_revenue,uk,false,25
2022-09-01,BOcGlFXXESDUbttxDzQIQw==,game 3,99.45,expansion_revenue,uk,false,32
2022-08-01,BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,35.79,expansion_revenue,uk,true,14
2022-11-01,BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,49.92,expansion_revenue,uk,true,14
2022-10-01,bZDMuXKM3RFajmZa/yIpsw==,game 3,91.83,expansion_revenue,uk,false,23
2022-09-01,c5qsNfxhW80Ws3aBXDa1nA==,game 3,71.82,expansion_revenue,uk,false,18
2022-10-01,c5qsNfxhW80Ws3aBXDa1nA==,game 3,83.16,expansion_revenue,uk,false,18
2022-04-01,CCwTMcGtpirFFuqzSeTyaQ==,game 3,20.76,expansion_revenue,uk,false,18
2022-12-01,CfgvA7ntuRJL/qdscwgMVw==,game 3,60.15,expansion_revenue,ru,false,24
2022-11-01,cjAwQwy//1xm2O5pNRveqw==,game 3,84.24,expansion_revenue,ru,false,22
2022-10-01,cOCixiBbcAHemYgbNdoTcw==,game 3,66.09,expansion_revenue,uk,false,20
2022-11-01,cOCixiBbcAHemYgbNdoTcw==,game 3,82.68,expansion_revenue,uk,false,20
2022-07-01,crKNTIblJ0113SKEtSJQHw==,game 3,107.25,expansion_revenue,uk,false,16
2022-09-01,crKNTIblJ0113SKEtSJQHw==,game 3,51.57,expansion_revenue,uk,false,16
2022-11-01,crKNTIblJ0113SKEtSJQHw==,game 3,48.87,expansion_revenue,uk,false,16
2022-12-01,cv6g2/jSkR+FwO58WY85DQ==,game 3,24.3,expansion_revenue,uk,false,20
2022-10-01,d7kiN4CYGndV2/L4yQeZ4g==,game 3,60.12,expansion_revenue,ru,false,19
2022-12-01,d7kiN4CYGndV2/L4yQeZ4g==,game 3,102.57,expansion_revenue,ru,false,19
2022-09-01,D9Bdgp+w/syZMU61LudzFQ==,game 3,21.06,expansion_revenue,uk,false,19
2022-09-01,DAMO0tILVRlXZhYONdvs0Q==,game 3,54.15,expansion_revenue,uk,false,15
2022-10-01,DAMO0tILVRlXZhYONdvs0Q==,game 3,70.62,expansion_revenue,uk,false,15
2022-06-01,Dbff3x5cRk6/tUY3WQdzFQ==,game 3,32.37,expansion_revenue,uk,false,21
2022-07-01,Dbff3x5cRk6/tUY3WQdzFQ==,game 3,100.83,expansion_revenue,uk,false,21
2022-09-01,Dbff3x5cRk6/tUY3WQdzFQ==,game 3,64.08,expansion_revenue,uk,false,21
2022-09-01,DorDcyqBWMg5IEaflqn5Xw==,game 3,85.05,expansion_revenue,ru,false,23
2022-05-01,dpfu6t8G4blqMn55KM8bSg==,game 3,33.15,expansion_revenue,uk,false,16
2022-08-01,dpfu6t8G4blqMn55KM8bSg==,game 3,92.13,expansion_revenue,uk,false,16
2022-10-01,dpfu6t8G4blqMn55KM8bSg==,game 3,112.20,expansion_revenue,uk,false,16
2022-06-01,DqezK7HAqZ+GovyRuzxD1A==,game 3,86.49,expansion_revenue,uk,false,23
2022-07-01,DqezK7HAqZ+GovyRuzxD1A==,game 3,120.51,expansion_revenue,uk,false,23
2022-11-01,dUXVADLWvf2uvh+Q6TNrMw==,game 3,114.96,expansion_revenue,ru,false,19
2022-09-01,dVTYjVpXbOM/sOgCq4CV0g==,game 3,127.20,expansion_revenue,uk,false,25
2022-09-01,dxXTsxsoGNYPn+1rVBAUww==,game 3,16.05,expansion_revenue,uk,false,33
2022-10-01,dxXTsxsoGNYPn+1rVBAUww==,game 3,18.21,expansion_revenue,uk,false,33
2022-07-01,e/6IajqZ922YY1rh2ErMJQ==,game 3,148.98,expansion_revenue,en,false,25
2022-11-01,e/6IajqZ922YY1rh2ErMJQ==,game 3,376.56,expansion_revenue,en,false,25
2022-06-01,eCd4MBHIR4qUWapg05TFLQ==,game 3,25.65,expansion_revenue,ru,false,18
2022-07-01,eCd4MBHIR4qUWapg05TFLQ==,game 3,31.86,expansion_revenue,ru,false,18
2022-08-01,eCd4MBHIR4qUWapg05TFLQ==,game 3,40.14,expansion_revenue,ru,false,18
2022-10-01,eCd4MBHIR4qUWapg05TFLQ==,game 3,70.95,expansion_revenue,ru,false,18
2022-08-01,eLWkkjmSeHVGjb9tp+CJpQ==,game 3,61.95,expansion_revenue,uk,false,19
2022-07-01,eoqO46DzxSrKA2rredUNyQ==,game 3,60.72,expansion_revenue,uk,false,24
2022-10-01,eoqO46DzxSrKA2rredUNyQ==,game 3,189.12,expansion_revenue,uk,false,24
2022-10-01,EPRgsEIjWdzmRbzsHZ48zg==,game 3,130.77,expansion_revenue,uk,false,25
2022-06-01,er3/fOrRpmyqiRaC0CaFcg==,game 3,103.71,expansion_revenue,uk,false,21
2022-08-01,er3/fOrRpmyqiRaC0CaFcg==,game 3,65.52,expansion_revenue,uk,false,21
2022-08-01,F03P4YcFbbtcWUlujjIQmQ==,game 3,37.23,expansion_revenue,ru,true,20
2022-09-01,F03P4YcFbbtcWUlujjIQmQ==,game 3,79.08,expansion_revenue,ru,true,20
2022-10-01,F03P4YcFbbtcWUlujjIQmQ==,game 3,136.86,expansion_revenue,ru,true,20
2022-10-01,f9cWBjiN4c8lXAkBhdqK6Q==,game 3,111.36,expansion_revenue,uk,false,21
2022-10-01,FbbhrtuL39vfmatF2ObVfA==,game 3,114.09,expansion_revenue,uk,false,16
2022-07-01,fDgyPW0yy0+9ietMvl0vmA==,game 3,32.94,expansion_revenue,ru,false,18
2022-08-01,fDgyPW0yy0+9ietMvl0vmA==,game 3,65.34,expansion_revenue,ru,false,18
2022-12-01,fH7uxifYBCx0TULRrcqajg==,game 3,18.36,expansion_revenue,uk,false,23
2022-11-01,FnaqKQlPHm2pH1+S+K+Gfg==,game 3,37.20,expansion_revenue,uk,false,19
2022-10-01,Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,33.69,expansion_revenue,uk,false,21
2022-12-01,Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,26.16,expansion_revenue,uk,false,21
2022-08-01,fuL+cD0zV6Gn4ypTYmXUgw==,game 3,57.60,expansion_revenue,uk,false,16
2022-09-01,fuL+cD0zV6Gn4ypTYmXUgw==,game 3,96.66,expansion_revenue,uk,false,16
2022-08-01,fvYhEtD56gROaXqCi9/z/Q==,game 3,133.05,expansion_revenue,uk,false,19
2022-10-01,fvYhEtD56gROaXqCi9/z/Q==,game 3,67.17,expansion_revenue,uk,false,19
2022-11-01,fvYhEtD56gROaXqCi9/z/Q==,game 3,96.30,expansion_revenue,uk,false,19
2022-12-01,fvYhEtD56gROaXqCi9/z/Q==,game 3,131.10,expansion_revenue,uk,false,19
2022-11-01,G073LR6lQoatStpZMzNVOQ==,game 3,94.32,expansion_revenue,uk,false,25
2022-09-01,G9053rs6jbKItKUhrUdLew==,game 3,64.95,expansion_revenue,uk,false,27
2022-07-01,GEAVJz1gd3SThbDZR01fcA==,game 3,75.36,expansion_revenue,uk,false,14
2022-07-01,geIiJ1L04w2qAE0qzQUb2g==,game 3,107.07,expansion_revenue,uk,false,23
2022-10-01,geIiJ1L04w2qAE0qzQUb2g==,game 3,37.17,expansion_revenue,uk,false,23
2022-12-01,GetHmCsisRTAnwhuBEMa9Q==,game 3,160.38,expansion_revenue,ru,false,16
2022-04-01,Ghk2iJmzSUW4qLsmJgwOcw==,game 3,128.40,expansion_revenue,uk,false,16
2022-06-01,Ghk2iJmzSUW4qLsmJgwOcw==,game 3,82.80,expansion_revenue,uk,false,16
2022-08-01,Ghk2iJmzSUW4qLsmJgwOcw==,game 3,77.82,expansion_revenue,uk,false,16
2022-10-01,GOl6BQXsy0zvbvIWIoKEQw==,game 3,139.68,expansion_revenue,ru,false,18
2022-10-01,G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,23.1,expansion_revenue,uk,true,25
2022-12-01,G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,54.00,expansion_revenue,uk,true,25
2022-06-01,gPRMy8HkmaiyX+13OxuP/A==,game 3,41.52,expansion_revenue,ru,false,21
2022-07-01,gPRMy8HkmaiyX+13OxuP/A==,game 3,85.17,expansion_revenue,ru,false,21
2022-09-01,gPRMy8HkmaiyX+13OxuP/A==,game 3,53.52,expansion_revenue,ru,false,21
2022-05-01,Grpkzd4XIHh+ZbTMNxnUGg==,game 3,41.88,expansion_revenue,ru,false,30
2022-11-01,gT0iqDKuIXNm4ceMd9eZ1A==,game 3,48.15,expansion_revenue,uk,false,20
2022-09-01,gxZPbCoYIu8slavUm05KGA==,game 3,49.50,expansion_revenue,ru,false,14
2022-11-01,gxZPbCoYIu8slavUm05KGA==,game 3,29.22,expansion_revenue,ru,false,14
2022-12-01,gxZPbCoYIu8slavUm05KGA==,game 3,34.14,expansion_revenue,ru,false,14
2022-06-01,H2Tik+BqoLgAQX4uSw/8vA==,game 3,51.21,expansion_revenue,uk,false,30
2022-06-01,Hamw6F2EZmJfI2glmE2NEg==,game 3,32.07,expansion_revenue,ru,true,24
2022-07-01,Hamw6F2EZmJfI2glmE2NEg==,game 3,55.89,expansion_revenue,ru,true,24
2022-11-01,Hamw6F2EZmJfI2glmE2NEg==,game 3,20.97,expansion_revenue,ru,true,24
2022-09-01,hi1ErLiMLDP0HWvMqLKv6g==,game 3,79.56,expansion_revenue,ru,false,18
2022-11-01,hi1ErLiMLDP0HWvMqLKv6g==,game 3,62.55,expansion_revenue,ru,false,18
2022-12-01,hi1ErLiMLDP0HWvMqLKv6g==,game 3,82.41,expansion_revenue,ru,false,18
2022-11-01,hJC/g1L2PFnPlGoqsvD2/g==,game 3,36.93,expansion_revenue,ru,false,26
2022-12-01,HQB3hZuYcu0z8jVIl5bbug==,game 3,22.26,expansion_revenue,uk,false,17
2022-08-01,HWpnvfSvYzUsQCcCKhetIg==,game 3,102.48,expansion_revenue,uk,false,19
2022-10-01,HWpnvfSvYzUsQCcCKhetIg==,game 3,67.02,expansion_revenue,uk,false,19
2022-11-01,HWpnvfSvYzUsQCcCKhetIg==,game 3,73.20,expansion_revenue,uk,false,19
2022-12-01,HWpnvfSvYzUsQCcCKhetIg==,game 3,91.77,expansion_revenue,uk,false,19
2022-04-01,HxWcXHURvvtOJkrXAcDxQg==,game 3,82.53,expansion_revenue,uk,false,15
2022-05-01,HxWcXHURvvtOJkrXAcDxQg==,game 3,122.94,expansion_revenue,uk,false,15
2022-08-01,HxWcXHURvvtOJkrXAcDxQg==,game 3,71.64,expansion_revenue,uk,false,15
2022-11-01,HxWcXHURvvtOJkrXAcDxQg==,game 3,62.07,expansion_revenue,uk,false,15
2022-10-01,ICBVvRc9TR+qF7IoBfEWsQ==,game 3,80.73,expansion_revenue,uk,true,18
2022-04-01,iFFApiXZ2wPdS666BLpKZw==,game 3,49.92,expansion_revenue,uk,false,18
2022-07-01,iFFApiXZ2wPdS666BLpKZw==,game 3,48.78,expansion_revenue,uk,false,18
2022-09-01,iFFApiXZ2wPdS666BLpKZw==,game 3,53.94,expansion_revenue,uk,false,18
2022-10-01,iFnn4bfYgNs8OS5MCcLjeA==,game 3,61.77,expansion_revenue,uk,false,28
2022-08-01,ildaqkizLaFesmkjCvlzmQ==,game 3,58.23,expansion_revenue,uk,false,24
2022-05-01,ilnMSoPJHAYMegDX02XG+w==,game 3,64.86,expansion_revenue,uk,false,25
2022-04-01,J6WNl39fdxaY8ZtvV8wNkw==,game 3,18.42,expansion_revenue,uk,true,18
2022-05-01,J6WNl39fdxaY8ZtvV8wNkw==,game 3,24.99,expansion_revenue,uk,true,18
2022-06-01,J6WNl39fdxaY8ZtvV8wNkw==,game 3,41.85,expansion_revenue,uk,true,18
2022-07-01,JBV4ilPNTtWevrqq146kyg==,game 3,34.59,expansion_revenue,uk,false,43
2022-06-01,Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,63.39,expansion_revenue,uk,false,25
2022-11-01,Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,59.04,expansion_revenue,uk,false,25
2022-10-01,jQW6YmVUlZdePPY7F9NgMg==,game 3,40.92,expansion_revenue,uk,false,30
2022-11-01,jQW6YmVUlZdePPY7F9NgMg==,game 3,58.32,expansion_revenue,uk,false,30
2022-09-01,juwM8fLyplCQTgKTP8dJgQ==,game 3,49.89,expansion_revenue,ru,false,34
2022-10-01,juwM8fLyplCQTgKTP8dJgQ==,game 3,55.50,expansion_revenue,ru,false,34
2022-04-01,jVhb69DTRT5TSWYEiUrlbg==,game 3,58.44,expansion_revenue,uk,false,20
2022-06-01,jVhb69DTRT5TSWYEiUrlbg==,game 3,66.45,expansion_revenue,uk,false,20
2022-09-01,jVhb69DTRT5TSWYEiUrlbg==,game 3,42.39,expansion_revenue,uk,false,20
2022-10-01,jVhb69DTRT5TSWYEiUrlbg==,game 3,78.48,expansion_revenue,uk,false,20
2022-12-01,jVhb69DTRT5TSWYEiUrlbg==,game 3,39.99,expansion_revenue,uk,false,20
2022-06-01,K/6KHxREKTlFZXRfBNVNuQ==,game 3,14.64,expansion_revenue,ru,false,19
2022-07-01,K/6KHxREKTlFZXRfBNVNuQ==,game 3,38.07,expansion_revenue,ru,false,19
2022-04-01,l3sFUsG2qpcnrEzwRnjvtQ==,game 3,59.73,expansion_revenue,ru,false,15
2022-08-01,L8+KU8u6xftnkFVO501X7w==,game 3,14.55,expansion_revenue,uk,false,30
2022-05-01,lCD23Awt3KotauWenCRr5w==,game 3,90.75,expansion_revenue,uk,false,20
2022-10-01,LO9NuZYI6zP2HXEBAS4wpw==,game 3,29.31,expansion_revenue,uk,false,23
2022-11-01,LO9NuZYI6zP2HXEBAS4wpw==,game 3,50.76,expansion_revenue,uk,false,23
2022-12-01,lP6BWSFF4OZeWp0jrAHY9g==,game 3,36.6,expansion_revenue,uk,false,29
2022-07-01,Lug+Yg90jslWgHEN6dc+Ng==,game 3,93.36,expansion_revenue,uk,false,21
2022-12-01,Lug+Yg90jslWgHEN6dc+Ng==,game 3,33.09,expansion_revenue,uk,false,21
2022-09-01,lx3SsUV7NOrv93tCexVp5A==,game 3,23.85,expansion_revenue,uk,false,16
2022-10-01,lx3SsUV7NOrv93tCexVp5A==,game 3,29.85,expansion_revenue,uk,false,16
2022-10-01,MAkig8NeMsTs73r6K0uDpA==,game 3,48.27,expansion_revenue,uk,false,20
2022-12-01,mEqQ5vHXzsdrqHAQT3zs+g==,game 3,14.88,expansion_revenue,uk,true,25
2022-09-01,mEtO8F+CRPGmaJ8SHa7BbA==,game 3,27.12,expansion_revenue,uk,false,32
2022-10-01,mEtO8F+CRPGmaJ8SHa7BbA==,game 3,31.17,expansion_revenue,uk,false,32
2022-08-01,MRcEXu/KG95hsIyJM/816A==,game 3,26.13,expansion_revenue,uk,false,32
2022-10-01,MRcEXu/KG95hsIyJM/816A==,game 3,32.10,expansion_revenue,uk,false,32
2022-11-01,MRcEXu/KG95hsIyJM/816A==,game 3,37.92,expansion_revenue,uk,false,32
2022-12-01,mRT725ZK68AhE3Sk9xH5cw==,game 3,50.28,expansion_revenue,ru,false,29
2022-10-01,MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,68.58,expansion_revenue,uk,false,14
2022-12-01,MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,32.22,expansion_revenue,uk,false,14
2022-09-01,mXihLMwkG8RgO1jsFnJXnA==,game 3,26.31,expansion_revenue,uk,false,32
2022-12-01,mY631USB1Y3/I1dHNhoEyA==,game 3,36.36,expansion_revenue,uk,false,22
2022-12-01,NBaV27MmzBu99zAeNFSjUA==,game 3,13.38,expansion_revenue,uk,false,26
2022-05-01,nklUUkirU5GYU5ZtNOgx8w==,game 3,40.62,expansion_revenue,ru,true,20
2022-11-01,nklUUkirU5GYU5ZtNOgx8w==,game 3,31.08,expansion_revenue,ru,true,20
2022-12-01,nNZDz4XCOjUv0OfYF+AAGg==,game 3,65.64,expansion_revenue,uk,false,25
2022-11-01,Np8MbaAllrt9d2F+g1ZvJQ==,game 3,71.10,expansion_revenue,uk,false,22
2022-12-01,Np8MbaAllrt9d2F+g1ZvJQ==,game 3,108.69,expansion_revenue,uk,false,22
2022-05-01,nPrRQwP3UZo2KBlM2mJ8fg==,game 3,70.08,expansion_revenue,uk,false,24
2022-07-01,nPrRQwP3UZo2KBlM2mJ8fg==,game 3,83.70,expansion_revenue,uk,false,24
2022-09-01,nPrRQwP3UZo2KBlM2mJ8fg==,game 3,17.16,expansion_revenue,uk,false,24
2022-10-01,nPrRQwP3UZo2KBlM2mJ8fg==,game 3,60.03,expansion_revenue,uk,false,24
2022-12-01,nPrRQwP3UZo2KBlM2mJ8fg==,game 3,125.28,expansion_revenue,uk,false,24
2022-04-01,o55dseByUOl9s5IQCz1kuQ==,game 3,86.88,expansion_revenue,uk,false,22
2022-07-01,o55dseByUOl9s5IQCz1kuQ==,game 3,15.03,expansion_revenue,uk,false,22
2022-08-01,o55dseByUOl9s5IQCz1kuQ==,game 3,15.42,expansion_revenue,uk,false,22
2022-11-01,OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,42.15,expansion_revenue,uk,false,22
2022-12-01,OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,118.80,expansion_revenue,uk,false,22
2022-05-01,ojVPXYZw2oeGtcmG7LcLGA==,game 3,75.90,expansion_revenue,en,false,20
2022-06-01,ojVPXYZw2oeGtcmG7LcLGA==,game 3,98.37,expansion_revenue,en,false,20
2022-08-01,ojVPXYZw2oeGtcmG7LcLGA==,game 3,58.02,expansion_revenue,en,false,20
2022-08-01,oQQmPjqm7DR+exPmp6xDhg==,game 3,13.2,expansion_revenue,uk,false,30
2022-05-01,orbgZNBGuhZZx63HTAbyIw==,game 3,155.97,expansion_revenue,uk,false,25
2022-08-01,orbgZNBGuhZZx63HTAbyIw==,game 3,141.48,expansion_revenue,uk,false,25
2022-12-01,ORSvkhCut21rsk0cVtJfJA==,game 3,56.22,expansion_revenue,uk,false,21
2022-09-01,+osJakLn8jv4bzFmPieelw==,game 3,43.92,expansion_revenue,uk,false,30
